id,student_id,lesson_id,group_id,date,status,minutes_late,marked_by_mentor_id,note
8139,112,737,11,2026-02-10,present,0,12,
8140,112,738,11,2026-02-12,present,0,12,
8141,112,739,11,2026-02-14,late,5,12,
8142,112,740,11,2026-02-17,present,0,12,
8143,112,741,11,2026-02-19,absent_unexcused,0,12,Sababsiz
8144,112,742,11,2026-02-21,present,0,12,
8145,112,743,11,2026-02-24,present,0,12,
8146,112,744,11,2026-02-26,present,0,12,
8147,112,745,11,2026-02-28,late,6,12,
8148,112,746,11,2026-03-03,present,0,12,
8149,112,747,11,2026-03-05,absent_unexcused,0,12,Sababsiz
8150,112,748,11,2026-03-07,present,0,12,
8151,112,749,11,2026-03-10,present,0,12,
8152,112,750,11,2026-03-12,present,0,12,
8153,112,751,11,2026-03-14,absent_unexcused,0,12,Sababsiz
8154,112,752,11,2026-03-17,present,0,12,
8155,112,753,11,2026-03-19,present,0,12,
8156,112,754,11,2026-03-24,present,0,12,
8157,112,755,11,2026-03-26,present,0,12,
8158,112,756,11,2026-03-28,present,0,12,
8159,112,757,11,2026-03-31,present,0,12,
8160,112,758,11,2026-04-02,present,0,12,
8161,112,759,11,2026-04-04,present,0,12,
8162,112,760,11,2026-04-07,late,25,12,
8163,112,761,11,2026-04-09,present,0,12,
8164,112,762,11,2026-04-11,present,0,12,
8165,112,763,11,2026-04-14,present,0,12,
8166,112,764,11,2026-04-16,present,0,12,
8167,112,765,11,2026-04-18,absent_excused,0,12,Ota-ona xabar berdi
8168,112,766,11,2026-04-21,present,0,12,
8169,112,767,11,2026-04-23,late,14,12,
8170,112,768,11,2026-04-25,present,0,12,
8171,112,769,11,2026-04-28,late,24,12,
8172,112,770,11,2026-04-30,present,0,12,
8173,112,771,11,2026-05-02,present,0,12,
8174,112,772,11,2026-05-05,present,0,12,
8175,112,773,11,2026-05-07,present,0,12,
8176,112,774,11,2026-05-12,present,0,12,
8177,112,775,11,2026-05-14,present,0,12,
8178,112,776,11,2026-05-16,present,0,12,
8179,112,777,11,2026-05-19,present,0,12,
8180,112,778,11,2026-05-21,present,0,12,
8181,112,779,11,2026-05-23,absent_unexcused,0,12,Sababsiz
8182,112,780,11,2026-05-26,present,0,12,
8183,112,781,11,2026-05-28,present,0,12,
8184,112,782,11,2026-05-30,absent_unexcused,0,12,Sababsiz
8185,112,783,11,2026-06-02,present,0,12,
8186,112,784,11,2026-06-04,absent_excused,0,12,Ota-ona xabar berdi
8187,112,785,11,2026-06-06,present,0,12,
8188,112,786,11,2026-06-09,present,0,12,
8189,112,787,11,2026-06-11,present,0,12,
8190,112,788,11,2026-06-13,late,13,12,
8191,112,789,11,2026-06-16,absent_excused,0,12,Ota-ona xabar berdi
8192,112,790,11,2026-06-18,present,0,12,
8193,112,791,11,2026-06-20,present,0,12,
8194,112,792,11,2026-06-23,present,0,12,
8195,112,793,11,2026-06-25,late,10,12,
8196,112,794,11,2026-06-27,present,0,12,
8197,112,795,11,2026-06-30,present,0,12,
8198,112,796,11,2026-07-02,late,14,12,
8199,112,797,11,2026-07-04,absent_unexcused,0,12,Sababsiz
8200,112,798,11,2026-07-07,present,0,12,
8201,112,799,11,2026-07-09,present,0,12,
8202,112,800,11,2026-07-11,late,17,12,
8203,112,801,11,2026-07-14,late,10,12,
8204,112,802,11,2026-07-16,present,0,12,
8205,112,803,11,2026-07-18,late,11,12,
8206,112,804,11,2026-07-21,late,21,12,
8207,112,805,11,2026-07-23,absent_excused,0,12,Ota-ona xabar berdi
8208,112,806,11,2026-07-25,present,0,12,
8209,112,807,11,2026-07-28,present,0,12,
8210,112,808,11,2026-07-30,present,0,12,
8211,113,734,11,2026-02-03,present,0,12,
8212,113,735,11,2026-02-05,present,0,12,
8213,113,736,11,2026-02-07,absent_excused,0,12,Ota-ona xabar berdi
8214,113,737,11,2026-02-10,present,0,12,
8215,113,738,11,2026-02-12,present,0,12,
8216,113,739,11,2026-02-14,present,0,12,
8217,113,740,11,2026-02-17,present,0,12,
8218,113,741,11,2026-02-19,present,0,12,
8219,113,742,11,2026-02-21,present,0,12,
8220,113,743,11,2026-02-24,present,0,12,
8221,113,744,11,2026-02-26,late,6,12,
8222,113,745,11,2026-02-28,present,0,12,
8223,113,746,11,2026-03-03,present,0,12,
8224,113,747,11,2026-03-05,present,0,12,
8225,113,748,11,2026-03-07,absent_unexcused,0,12,Sababsiz
8226,113,749,11,2026-03-10,late,21,12,
8227,113,750,11,2026-03-12,present,0,12,
8228,113,751,11,2026-03-14,present,0,12,
8229,113,752,11,2026-03-17,present,0,12,
8230,113,753,11,2026-03-19,absent_excused,0,12,Ota-ona xabar berdi
8231,113,754,11,2026-03-24,late,14,12,
8232,113,755,11,2026-03-26,present,0,12,
8233,113,756,11,2026-03-28,present,0,12,
8234,113,757,11,2026-03-31,present,0,12,
8235,113,758,11,2026-04-02,present,0,12,
8236,113,759,11,2026-04-04,present,0,12,
8237,113,760,11,2026-04-07,absent_unexcused,0,12,Sababsiz
8238,113,761,11,2026-04-09,present,0,12,
8239,113,762,11,2026-04-11,absent_unexcused,0,12,Sababsiz
8240,113,763,11,2026-04-14,late,16,12,
8241,113,764,11,2026-04-16,present,0,12,
8242,113,765,11,2026-04-18,absent_unexcused,0,12,Sababsiz
8243,113,766,11,2026-04-21,present,0,12,
8244,113,767,11,2026-04-23,present,0,12,
8245,113,768,11,2026-04-25,present,0,12,
8246,113,769,11,2026-04-28,present,0,12,
8247,113,770,11,2026-04-30,present,0,12,
8248,113,771,11,2026-05-02,present,0,12,
8249,113,772,11,2026-05-05,present,0,12,
8250,113,773,11,2026-05-07,present,0,12,
8251,113,774,11,2026-05-12,absent_unexcused,0,12,Sababsiz
8252,113,775,11,2026-05-14,present,0,12,
8253,113,776,11,2026-05-16,present,0,12,
8254,113,777,11,2026-05-19,present,0,12,
8255,113,778,11,2026-05-21,present,0,12,
8256,113,779,11,2026-05-23,present,0,12,
8257,113,780,11,2026-05-26,present,0,12,
8258,113,781,11,2026-05-28,present,0,12,
8259,113,782,11,2026-05-30,present,0,12,
8260,113,783,11,2026-06-02,present,0,12,
8261,113,784,11,2026-06-04,late,22,12,
8262,113,785,11,2026-06-06,present,0,12,
8263,113,786,11,2026-06-09,present,0,12,
8264,113,787,11,2026-06-11,absent_unexcused,0,12,Sababsiz
8265,113,788,11,2026-06-13,present,0,12,
8266,113,789,11,2026-06-16,present,0,12,
8267,113,790,11,2026-06-18,late,21,12,
8268,113,791,11,2026-06-20,present,0,12,
8269,113,792,11,2026-06-23,late,18,12,
8270,113,793,11,2026-06-25,present,0,12,
8271,113,794,11,2026-06-27,present,0,12,
8272,113,795,11,2026-06-30,absent_excused,0,12,Ota-ona xabar berdi
8273,113,796,11,2026-07-02,present,0,12,
8274,113,797,11,2026-07-04,present,0,12,
8275,113,798,11,2026-07-07,absent_excused,0,12,Ota-ona xabar berdi
8276,113,799,11,2026-07-09,present,0,12,
8277,113,800,11,2026-07-11,present,0,12,
8278,113,801,11,2026-07-14,present,0,12,
8279,113,802,11,2026-07-16,present,0,12,
8280,113,803,11,2026-07-18,present,0,12,
8281,113,804,11,2026-07-21,present,0,12,
8282,113,805,11,2026-07-23,present,0,12,
8283,113,806,11,2026-07-25,late,23,12,
8284,113,807,11,2026-07-28,present,0,12,
8285,113,808,11,2026-07-30,present,0,12,
8286,114,734,11,2026-02-03,present,0,12,
8287,114,735,11,2026-02-05,present,0,12,
8288,114,736,11,2026-02-07,absent_unexcused,0,12,Sababsiz
8289,114,737,11,2026-02-10,present,0,12,
8290,114,738,11,2026-02-12,present,0,12,
8291,114,739,11,2026-02-14,present,0,12,
8292,114,740,11,2026-02-17,late,22,12,
8293,114,741,11,2026-02-19,present,0,12,
8294,114,742,11,2026-02-21,absent_unexcused,0,12,Sababsiz
8295,114,743,11,2026-02-24,present,0,12,
8296,114,744,11,2026-02-26,present,0,12,
8297,114,745,11,2026-02-28,present,0,12,
8298,114,746,11,2026-03-03,present,0,12,
8299,114,747,11,2026-03-05,present,0,12,
8300,114,748,11,2026-03-07,present,0,12,
8301,114,749,11,2026-03-10,late,25,12,
8302,114,750,11,2026-03-12,present,0,12,
8303,114,751,11,2026-03-14,late,15,12,
8304,114,752,11,2026-03-17,present,0,12,
8305,114,753,11,2026-03-19,present,0,12,
8306,114,754,11,2026-03-24,present,0,12,
8307,114,755,11,2026-03-26,present,0,12,
8308,114,756,11,2026-03-28,absent_excused,0,12,Ota-ona xabar berdi
8309,114,757,11,2026-03-31,present,0,12,
8310,114,758,11,2026-04-02,absent_excused,0,12,Ota-ona xabar berdi
8311,114,759,11,2026-04-04,present,0,12,
8312,114,760,11,2026-04-07,present,0,12,
8313,114,761,11,2026-04-09,present,0,12,
8314,114,762,11,2026-04-11,absent_unexcused,0,12,Sababsiz
8315,114,763,11,2026-04-14,present,0,12,
8316,114,764,11,2026-04-16,present,0,12,
8317,114,765,11,2026-04-18,present,0,12,
8318,114,766,11,2026-04-21,present,0,12,
8319,114,767,11,2026-04-23,present,0,12,
8320,114,768,11,2026-04-25,present,0,12,
8321,114,769,11,2026-04-28,present,0,12,
8322,114,770,11,2026-04-30,present,0,12,
8323,114,771,11,2026-05-02,present,0,12,
8324,114,772,11,2026-05-05,present,0,12,
8325,114,773,11,2026-05-07,present,0,12,
8326,114,774,11,2026-05-12,present,0,12,
8327,114,775,11,2026-05-14,present,0,12,
8328,114,776,11,2026-05-16,present,0,12,
8329,114,777,11,2026-05-19,present,0,12,
8330,114,778,11,2026-05-21,present,0,12,
8331,114,779,11,2026-05-23,late,13,12,
8332,114,780,11,2026-05-26,present,0,12,
8333,114,781,11,2026-05-28,absent_excused,0,12,Ota-ona xabar berdi
8334,114,782,11,2026-05-30,absent_unexcused,0,12,Sababsiz
8335,114,783,11,2026-06-02,present,0,12,
8336,114,784,11,2026-06-04,present,0,12,
8337,114,785,11,2026-06-06,present,0,12,
8338,114,786,11,2026-06-09,present,0,12,
8339,114,787,11,2026-06-11,present,0,12,
8340,114,788,11,2026-06-13,present,0,12,
8341,114,789,11,2026-06-16,absent_excused,0,12,Ota-ona xabar berdi
8342,114,790,11,2026-06-18,present,0,12,
8343,114,791,11,2026-06-20,present,0,12,
8344,114,792,11,2026-06-23,late,19,12,
8345,114,793,11,2026-06-25,present,0,12,
8346,114,794,11,2026-06-27,present,0,12,
8347,114,795,11,2026-06-30,absent_unexcused,0,12,Sababsiz
8348,114,796,11,2026-07-02,present,0,12,
8349,114,797,11,2026-07-04,late,9,12,
8350,114,798,11,2026-07-07,present,0,12,
8351,114,799,11,2026-07-09,present,0,12,
8352,114,800,11,2026-07-11,present,0,12,
8353,114,801,11,2026-07-14,absent_unexcused,0,12,Sababsiz
8354,114,802,11,2026-07-16,present,0,12,
8355,114,803,11,2026-07-18,present,0,12,
8356,114,804,11,2026-07-21,late,5,12,
8357,114,805,11,2026-07-23,present,0,12,
8358,114,806,11,2026-07-25,present,0,12,
8359,114,807,11,2026-07-28,present,0,12,
8360,114,808,11,2026-07-30,present,0,12,
8361,115,734,11,2026-02-03,present,0,12,
8362,115,735,11,2026-02-05,present,0,12,
8363,115,736,11,2026-02-07,present,0,12,
8364,115,737,11,2026-02-10,present,0,12,
8365,115,738,11,2026-02-12,present,0,12,
8366,115,739,11,2026-02-14,present,0,12,
8367,115,740,11,2026-02-17,present,0,12,
8368,115,741,11,2026-02-19,present,0,12,
8369,115,742,11,2026-02-21,present,0,12,
8370,115,743,11,2026-02-24,present,0,12,
8371,115,744,11,2026-02-26,present,0,12,
8372,115,745,11,2026-02-28,present,0,12,
8373,115,746,11,2026-03-03,present,0,12,
8374,115,747,11,2026-03-05,present,0,12,
8375,115,748,11,2026-03-07,present,0,12,
8376,115,749,11,2026-03-10,present,0,12,
8377,115,750,11,2026-03-12,absent_excused,0,12,Ota-ona xabar berdi
8378,115,751,11,2026-03-14,present,0,12,
8379,115,752,11,2026-03-17,present,0,12,
8380,115,753,11,2026-03-19,present,0,12,
8381,115,754,11,2026-03-24,present,0,12,
8382,115,755,11,2026-03-26,present,0,12,
8383,115,756,11,2026-03-28,present,0,12,
8384,115,757,11,2026-03-31,present,0,12,
8385,115,758,11,2026-04-02,present,0,12,
8386,115,759,11,2026-04-04,present,0,12,
8387,115,760,11,2026-04-07,present,0,12,
8388,115,761,11,2026-04-09,present,0,12,
8389,115,762,11,2026-04-11,present,0,12,
8390,115,763,11,2026-04-14,present,0,12,
8391,115,764,11,2026-04-16,present,0,12,
8392,115,765,11,2026-04-18,present,0,12,
8393,115,766,11,2026-04-21,present,0,12,
8394,115,767,11,2026-04-23,absent_unexcused,0,12,Sababsiz
8395,115,768,11,2026-04-25,present,0,12,
8396,115,769,11,2026-04-28,present,0,12,
8397,115,770,11,2026-04-30,present,0,12,
8398,115,771,11,2026-05-02,present,0,12,
8399,115,772,11,2026-05-05,present,0,12,
8400,115,773,11,2026-05-07,present,0,12,
8401,115,774,11,2026-05-12,present,0,12,
8402,115,775,11,2026-05-14,present,0,12,
8403,115,776,11,2026-05-16,present,0,12,
8404,115,777,11,2026-05-19,absent_unexcused,0,12,Sababsiz
8405,115,778,11,2026-05-21,present,0,12,
8406,115,779,11,2026-05-23,absent_unexcused,0,12,Sababsiz
8407,115,780,11,2026-05-26,present,0,12,
8408,115,781,11,2026-05-28,present,0,12,
8409,115,782,11,2026-05-30,present,0,12,
8410,115,783,11,2026-06-02,present,0,12,
8411,115,784,11,2026-06-04,present,0,12,
8412,115,785,11,2026-06-06,present,0,12,
8413,115,786,11,2026-06-09,present,0,12,
8414,115,787,11,2026-06-11,present,0,12,
8415,115,788,11,2026-06-13,present,0,12,
8416,115,789,11,2026-06-16,present,0,12,
8417,115,790,11,2026-06-18,present,0,12,
8418,115,791,11,2026-06-20,present,0,12,
8419,115,792,11,2026-06-23,present,0,12,
8420,115,793,11,2026-06-25,late,7,12,
8421,115,794,11,2026-06-27,present,0,12,
8422,115,795,11,2026-06-30,present,0,12,
8423,115,796,11,2026-07-02,present,0,12,
8424,115,797,11,2026-07-04,present,0,12,
8425,115,798,11,2026-07-07,present,0,12,
8426,115,799,11,2026-07-09,present,0,12,
8427,115,800,11,2026-07-11,present,0,12,
8428,115,801,11,2026-07-14,present,0,12,
8429,115,802,11,2026-07-16,present,0,12,
8430,115,803,11,2026-07-18,present,0,12,
8431,115,804,11,2026-07-21,present,0,12,
8432,115,805,11,2026-07-23,present,0,12,
8433,115,806,11,2026-07-25,present,0,12,
8434,115,807,11,2026-07-28,present,0,12,
8435,115,808,11,2026-07-30,present,0,12,
8436,116,734,11,2026-02-03,present,0,12,
8437,116,735,11,2026-02-05,present,0,12,
8438,116,736,11,2026-02-07,present,0,12,
8439,116,737,11,2026-02-10,present,0,12,
8440,116,738,11,2026-02-12,present,0,12,
8441,116,739,11,2026-02-14,present,0,12,
8442,116,740,11,2026-02-17,present,0,12,
8443,116,741,11,2026-02-19,present,0,12,
8444,116,742,11,2026-02-21,absent_excused,0,12,Ota-ona xabar berdi
8445,116,743,11,2026-02-24,present,0,12,
8446,116,744,11,2026-02-26,present,0,12,
8447,116,745,11,2026-02-28,present,0,12,
8448,116,746,11,2026-03-03,present,0,12,
8449,116,747,11,2026-03-05,absent_excused,0,12,Ota-ona xabar berdi
8450,116,748,11,2026-03-07,present,0,12,
8451,116,749,11,2026-03-10,present,0,12,
8452,116,750,11,2026-03-12,present,0,12,
8453,116,751,11,2026-03-14,present,0,12,
8454,116,752,11,2026-03-17,absent_unexcused,0,12,Sababsiz
8455,116,753,11,2026-03-19,present,0,12,
8456,116,754,11,2026-03-24,present,0,12,
8457,116,755,11,2026-03-26,present,0,12,
8458,116,756,11,2026-03-28,absent_excused,0,12,Ota-ona xabar berdi
8459,116,757,11,2026-03-31,present,0,12,
8460,116,758,11,2026-04-02,present,0,12,
8461,116,759,11,2026-04-04,present,0,12,
8462,116,760,11,2026-04-07,absent_excused,0,12,Ota-ona xabar berdi
8463,116,761,11,2026-04-09,present,0,12,
8464,116,762,11,2026-04-11,absent_excused,0,12,Ota-ona xabar berdi
8465,116,763,11,2026-04-14,present,0,12,
8466,116,764,11,2026-04-16,present,0,12,
8467,116,765,11,2026-04-18,absent_unexcused,0,12,Sababsiz
8468,116,766,11,2026-04-21,present,0,12,
8469,116,767,11,2026-04-23,present,0,12,
8470,116,768,11,2026-04-25,present,0,12,
8471,116,769,11,2026-04-28,present,0,12,
8472,116,770,11,2026-04-30,present,0,12,
8473,116,771,11,2026-05-02,present,0,12,
8474,116,772,11,2026-05-05,present,0,12,
8475,116,773,11,2026-05-07,absent_unexcused,0,12,Sababsiz
8476,116,774,11,2026-05-12,present,0,12,
8477,116,775,11,2026-05-14,present,0,12,
8478,116,776,11,2026-05-16,present,0,12,
8479,116,777,11,2026-05-19,present,0,12,
8480,116,778,11,2026-05-21,late,13,12,
8481,116,779,11,2026-05-23,present,0,12,
8482,116,780,11,2026-05-26,late,21,12,
8483,116,781,11,2026-05-28,present,0,12,
8484,116,782,11,2026-05-30,present,0,12,
8485,116,783,11,2026-06-02,present,0,12,
8486,116,784,11,2026-06-04,absent_unexcused,0,12,Sababsiz
8487,116,785,11,2026-06-06,absent_unexcused,0,12,Sababsiz
8488,116,786,11,2026-06-09,present,0,12,
8489,116,787,11,2026-06-11,absent_unexcused,0,12,Sababsiz
8490,116,788,11,2026-06-13,present,0,12,
8491,116,789,11,2026-06-16,present,0,12,
8492,116,790,11,2026-06-18,present,0,12,
8493,116,791,11,2026-06-20,late,23,12,
8494,116,792,11,2026-06-23,present,0,12,
8495,116,793,11,2026-06-25,absent_excused,0,12,Ota-ona xabar berdi
8496,116,794,11,2026-06-27,present,0,12,
8497,116,795,11,2026-06-30,present,0,12,
8498,116,796,11,2026-07-02,late,22,12,
8499,116,797,11,2026-07-04,present,0,12,
8500,116,798,11,2026-07-07,absent_excused,0,12,Ota-ona xabar berdi
8501,116,799,11,2026-07-09,present,0,12,
8502,116,800,11,2026-07-11,present,0,12,
8503,116,801,11,2026-07-14,present,0,12,
8504,116,802,11,2026-07-16,absent_unexcused,0,12,Sababsiz
8505,116,803,11,2026-07-18,present,0,12,
8506,116,804,11,2026-07-21,late,12,12,
8507,116,805,11,2026-07-23,present,0,12,
8508,116,806,11,2026-07-25,absent_unexcused,0,12,Sababsiz
8509,116,807,11,2026-07-28,present,0,12,
8510,116,808,11,2026-07-30,late,22,12,
8511,117,734,11,2026-02-03,present,0,12,
8512,117,735,11,2026-02-05,late,6,12,
8513,117,736,11,2026-02-07,absent_excused,0,12,Ota-ona xabar berdi
8514,117,737,11,2026-02-10,present,0,12,
8515,117,738,11,2026-02-12,absent_unexcused,0,12,Sababsiz
8516,117,739,11,2026-02-14,absent_unexcused,0,12,Sababsiz
8517,117,740,11,2026-02-17,late,5,12,
8518,117,741,11,2026-02-19,present,0,12,
8519,117,742,11,2026-02-21,present,0,12,
8520,117,743,11,2026-02-24,present,0,12,
8521,117,744,11,2026-02-26,late,20,12,
8522,117,745,11,2026-02-28,present,0,12,
8523,117,746,11,2026-03-03,late,16,12,
8524,117,747,11,2026-03-05,late,19,12,
8525,117,748,11,2026-03-07,absent_excused,0,12,Ota-ona xabar berdi
8526,117,749,11,2026-03-10,absent_unexcused,0,12,Sababsiz
8527,117,750,11,2026-03-12,present,0,12,
8528,117,751,11,2026-03-14,absent_unexcused,0,12,Sababsiz
8529,117,752,11,2026-03-17,absent_unexcused,0,12,Sababsiz
8530,117,753,11,2026-03-19,absent_excused,0,12,Ota-ona xabar berdi
8531,117,754,11,2026-03-24,present,0,12,
8532,117,755,11,2026-03-26,present,0,12,
8533,117,756,11,2026-03-28,present,0,12,
8534,117,757,11,2026-03-31,present,0,12,
8535,117,758,11,2026-04-02,present,0,12,
8536,117,759,11,2026-04-04,present,0,12,
8537,117,760,11,2026-04-07,present,0,12,
8538,117,761,11,2026-04-09,present,0,12,
8539,117,762,11,2026-04-11,present,0,12,
8540,117,763,11,2026-04-14,present,0,12,
8541,117,764,11,2026-04-16,late,11,12,
8542,117,765,11,2026-04-18,present,0,12,
8543,117,766,11,2026-04-21,late,17,12,
8544,117,767,11,2026-04-23,present,0,12,
8545,117,768,11,2026-04-25,present,0,12,
8546,117,769,11,2026-04-28,absent_excused,0,12,Ota-ona xabar berdi
8547,117,770,11,2026-04-30,late,10,12,
8548,117,771,11,2026-05-02,absent_excused,0,12,Ota-ona xabar berdi
8549,117,772,11,2026-05-05,present,0,12,
8550,117,773,11,2026-05-07,absent_unexcused,0,12,Sababsiz
8551,117,774,11,2026-05-12,present,0,12,
8552,117,775,11,2026-05-14,late,21,12,
8553,117,776,11,2026-05-16,absent_unexcused,0,12,Sababsiz
8554,117,777,11,2026-05-19,present,0,12,
8555,117,778,11,2026-05-21,present,0,12,
8556,117,779,11,2026-05-23,present,0,12,
8557,117,780,11,2026-05-26,absent_unexcused,0,12,Sababsiz
8558,117,781,11,2026-05-28,present,0,12,
8559,117,782,11,2026-05-30,absent_unexcused,0,12,Sababsiz
8560,117,783,11,2026-06-02,absent_excused,0,12,Ota-ona xabar berdi
8561,117,784,11,2026-06-04,absent_unexcused,0,12,Sababsiz
8562,117,785,11,2026-06-06,absent_unexcused,0,12,Sababsiz
8563,117,786,11,2026-06-09,present,0,12,
8564,117,787,11,2026-06-11,present,0,12,
8565,117,788,11,2026-06-13,present,0,12,
8566,117,789,11,2026-06-16,absent_unexcused,0,12,Sababsiz
8567,117,790,11,2026-06-18,absent_excused,0,12,Ota-ona xabar berdi
8568,117,791,11,2026-06-20,present,0,12,
8569,117,792,11,2026-06-23,absent_excused,0,12,Ota-ona xabar berdi
8570,117,793,11,2026-06-25,absent_unexcused,0,12,Sababsiz
8571,117,794,11,2026-06-27,present,0,12,
8572,117,795,11,2026-06-30,present,0,12,
8573,117,796,11,2026-07-02,present,0,12,
8574,117,797,11,2026-07-04,absent_excused,0,12,Ota-ona xabar berdi
8575,117,798,11,2026-07-07,absent_unexcused,0,12,Sababsiz
8576,117,799,11,2026-07-09,late,22,12,
8577,117,800,11,2026-07-11,present,0,12,
8578,117,801,11,2026-07-14,late,11,12,
8579,117,802,11,2026-07-16,present,0,12,
8580,117,803,11,2026-07-18,absent_excused,0,12,Ota-ona xabar berdi
8581,117,804,11,2026-07-21,absent_unexcused,0,12,Sababsiz
8582,117,805,11,2026-07-23,present,0,12,
8583,117,806,11,2026-07-25,absent_excused,0,12,Ota-ona xabar berdi
8584,117,807,11,2026-07-28,present,0,12,
8585,117,808,11,2026-07-30,absent_excused,0,12,Ota-ona xabar berdi
8586,118,734,11,2026-02-03,present,0,12,
8587,118,735,11,2026-02-05,present,0,12,
8588,118,736,11,2026-02-07,present,0,12,
8589,118,737,11,2026-02-10,absent_excused,0,12,Ota-ona xabar berdi
8590,118,738,11,2026-02-12,present,0,12,
8591,118,739,11,2026-02-14,present,0,12,
8592,118,740,11,2026-02-17,present,0,12,
8593,118,741,11,2026-02-19,present,0,12,
8594,118,742,11,2026-02-21,present,0,12,
8595,118,743,11,2026-02-24,present,0,12,
8596,118,744,11,2026-02-26,present,0,12,
8597,118,745,11,2026-02-28,present,0,12,
8598,118,746,11,2026-03-03,present,0,12,
8599,118,747,11,2026-03-05,present,0,12,
8600,118,748,11,2026-03-07,present,0,12,
8601,118,749,11,2026-03-10,present,0,12,
8602,118,750,11,2026-03-12,present,0,12,
8603,118,751,11,2026-03-14,present,0,12,
8604,118,752,11,2026-03-17,present,0,12,
8605,118,753,11,2026-03-19,present,0,12,
8606,118,754,11,2026-03-24,present,0,12,
8607,118,755,11,2026-03-26,present,0,12,
8608,118,756,11,2026-03-28,present,0,12,
8609,118,757,11,2026-03-31,present,0,12,
8610,118,758,11,2026-04-02,present,0,12,
8611,118,759,11,2026-04-04,present,0,12,
8612,118,760,11,2026-04-07,present,0,12,
8613,118,761,11,2026-04-09,late,13,12,
8614,118,762,11,2026-04-11,present,0,12,
8615,118,763,11,2026-04-14,present,0,12,
8616,118,764,11,2026-04-16,present,0,12,
8617,118,765,11,2026-04-18,present,0,12,
8618,118,766,11,2026-04-21,present,0,12,
8619,118,767,11,2026-04-23,present,0,12,
8620,118,768,11,2026-04-25,present,0,12,
8621,118,769,11,2026-04-28,present,0,12,
8622,118,770,11,2026-04-30,absent_excused,0,12,Ota-ona xabar berdi
8623,118,771,11,2026-05-02,present,0,12,
8624,118,772,11,2026-05-05,present,0,12,
8625,118,773,11,2026-05-07,present,0,12,
8626,118,774,11,2026-05-12,absent_excused,0,12,Ota-ona xabar berdi
8627,118,775,11,2026-05-14,absent_unexcused,0,12,Sababsiz
8628,118,776,11,2026-05-16,late,11,12,
8629,118,777,11,2026-05-19,present,0,12,
8630,118,778,11,2026-05-21,present,0,12,
8631,118,779,11,2026-05-23,present,0,12,
8632,118,780,11,2026-05-26,present,0,12,
8633,118,781,11,2026-05-28,present,0,12,
8634,118,782,11,2026-05-30,absent_excused,0,12,Ota-ona xabar berdi
8635,118,783,11,2026-06-02,present,0,12,
8636,118,784,11,2026-06-04,present,0,12,
8637,118,785,11,2026-06-06,present,0,12,
8638,118,786,11,2026-06-09,present,0,12,
8639,118,787,11,2026-06-11,present,0,12,
8640,118,788,11,2026-06-13,present,0,12,
8641,118,789,11,2026-06-16,absent_unexcused,0,12,Sababsiz
8642,118,790,11,2026-06-18,present,0,12,
8643,118,791,11,2026-06-20,present,0,12,
8644,118,792,11,2026-06-23,present,0,12,
8645,118,793,11,2026-06-25,present,0,12,
8646,118,794,11,2026-06-27,present,0,12,
8647,118,795,11,2026-06-30,present,0,12,
8648,118,796,11,2026-07-02,present,0,12,
8649,118,797,11,2026-07-04,present,0,12,
8650,118,798,11,2026-07-07,present,0,12,
8651,118,799,11,2026-07-09,late,19,12,
8652,118,800,11,2026-07-11,present,0,12,
8653,118,801,11,2026-07-14,present,0,12,
8654,118,802,11,2026-07-16,present,0,12,
8655,118,803,11,2026-07-18,absent_unexcused,0,12,Sababsiz
8656,118,804,11,2026-07-21,present,0,12,
8657,118,805,11,2026-07-23,late,10,12,
8658,118,806,11,2026-07-25,present,0,12,
8659,118,807,11,2026-07-28,present,0,12,
8660,118,808,11,2026-07-30,present,0,12,
8661,119,734,11,2026-02-03,present,0,12,
8662,119,735,11,2026-02-05,late,11,12,
8663,119,736,11,2026-02-07,absent_unexcused,0,12,Sababsiz
8664,119,737,11,2026-02-10,present,0,12,
8665,119,738,11,2026-02-12,present,0,12,
8666,119,739,11,2026-02-14,present,0,12,
8667,119,740,11,2026-02-17,present,0,12,
8668,119,741,11,2026-02-19,present,0,12,
8669,119,742,11,2026-02-21,present,0,12,
8670,119,743,11,2026-02-24,present,0,12,
8671,119,744,11,2026-02-26,present,0,12,
8672,119,745,11,2026-02-28,present,0,12,
8673,119,746,11,2026-03-03,present,0,12,
8674,119,747,11,2026-03-05,present,0,12,
8675,119,748,11,2026-03-07,late,15,12,
8676,119,749,11,2026-03-10,present,0,12,
8677,119,750,11,2026-03-12,late,13,12,
8678,119,751,11,2026-03-14,late,11,12,
8679,119,752,11,2026-03-17,present,0,12,
8680,119,753,11,2026-03-19,present,0,12,
8681,119,754,11,2026-03-24,present,0,12,
8682,119,755,11,2026-03-26,present,0,12,
8683,119,756,11,2026-03-28,present,0,12,
8684,119,757,11,2026-03-31,present,0,12,
8685,119,758,11,2026-04-02,present,0,12,
8686,119,759,11,2026-04-04,late,23,12,
8687,119,760,11,2026-04-07,present,0,12,
8688,119,761,11,2026-04-09,present,0,12,
8689,119,762,11,2026-04-11,absent_unexcused,0,12,Sababsiz
8690,119,763,11,2026-04-14,present,0,12,
8691,119,764,11,2026-04-16,present,0,12,
8692,119,765,11,2026-04-18,present,0,12,
8693,119,766,11,2026-04-21,present,0,12,
8694,119,767,11,2026-04-23,present,0,12,
